GID	GO	EVIDENCE
ostta13g02600	GO:0006897	ISS
ostta13g02790	GO:0006897	ISS
ostta14g00450	GO:0006897	ISS
ostta14g02050	GO:0006897	ISS
ostta14g02130	GO:0006897	ISS
ostta14g02830	GO:0006897	ISS
ostta14g02920	GO:0006897	ISS
ostta15g01860	GO:0006897	ISS
ostta16g00545	GO:0006897	ISS
ostta16g02230	GO:0006897	ISS
ostta17g01370	GO:0006897	ISS
ostta17g02030	GO:0006897	ISS
ostta17g02070	GO:0006897	ISS
ostta18g00560	GO:0006897	ISS
ostta18g00600	GO:0006897	ISS
ostta20g00630	GO:0006897	ISS
ostta01g02210	GO:0045335	ISS
ostta01g02700	GO:0045335	ISS
ostta01g04200	GO:0045335	ISS
ostta01g04320	GO:0045335	ISS
ostta02g01600	GO:0045335	ISS
ostta02g02400	GO:0045335	ISS
ostta03g01890	GO:0045335	ISS
ostta03g02970	GO:0045335	ISS
ostta03g03460	GO:0045335	ISS
ostta04g01810	GO:0045335	ISS
ostta04g02750	GO:0045335	ISS
ostta05g03960	GO:0045335	ISS
ostta06g02990	GO:0045335	ISS
ostta07g01975	GO:0045335	ISS
ostta07g02690	GO:0045335	ISS
ostta07g04140	GO:0045335	ISS
ostta08g02570	GO:0045335	ISS
ostta08g03710	GO:0045335	ISS
ostta08g04040	GO:0045335	ISS
ostta09g01530	GO:0045335	ISS
ostta09g02270	GO:0045335	ISS
ostta10g00830	GO:0045335	ISS
ostta10g03010	GO:0045335	ISS
ostta11g02740	GO:0045335	ISS
ostta12g01320	GO:0045335	ISS
ostta14g02870	GO:0045335	ISS
ostta15g00470	GO:0045335	ISS
ostta15g02020	GO:0045335	ISS
ostta01g02650	GO:0005777	ISS
ostta01g05250	GO:0005777	ISS
ostta01g05750	GO:0005777	ISS
ostta02g00360	GO:0005777	ISS
ostta02g04070	GO:0005777	ISS
ostta02g04710	GO:0005777	ISS
ostta02g04910	GO:0005777	ISS
ostta04g01400	GO:0005777	ISS
ostta05g00250	GO:0005777	ISS
ostta05g02540	GO:0005777	ISS
ostta06g00570	GO:0005777	ISS
ostta06g04450	GO:0005777	ISS
ostta07g01450	GO:0005777	ISS
ostta07g02020	GO:0005777	ISS
ostta07g03630	GO:0005777	ISS
ostta09g02365	GO:0005777	ISS
ostta10g01430	GO:0005777	ISS
ostta10g03380	GO:0005777	ISS
ostta11g00550	GO:0005777	ISS
ostta11g01110	GO:0005777	ISS
ostta12g01000	GO:0005777	ISS
ostta12g02310	GO:0005777	ISS
ostta13g01190	GO:0005777	ISS
ostta13g02990	GO:0005777	ISS
ostta14g00800	GO:0005777	ISS
ostta14g02340	GO:0005777	ISS
ostta18g01090	GO:0005777	ISS
ostta20g00440	GO:0005777	ISS
ostta01g03880	GO:0007623	ISS
ostta02g01350	GO:0007623	ISS
ostta12g02550	GO:0007623	ISS
ostta01g00560	GO:0003774	ISS
ostta01g02210	GO:0003774	ISS
ostta01g04320	GO:0003774	ISS
ostta02g01520	GO:0003774	ISS
ostta04g00460	GO:0003774	ISS
ostta04g03110	GO:0003774	ISS
ostta04g04480	GO:0003774	ISS
ostta06g03320	GO:0003774	ISS
ostta06g04460	GO:0003774	ISS
ostta08g00900	GO:0003774	ISS
ostta08g01900	GO:0003774	ISS
ostta08g03710	GO:0003774	ISS
ostta08g03970	GO:0003774	ISS
ostta10g00680	GO:0003774	ISS
ostta10g02410	GO:0003774	ISS
ostta12g01320	GO:0003774	ISS
ostta14g00070	GO:0003774	ISS
ostta16g00430	GO:0003774	ISS
ostta18g01040	GO:0003774	ISS
