gene_id	GO_ids
ostta07g04470	GO:0005506; GO:0009055; GO:0009507; GO:0016020; GO:0043448
ostta08g04030	GO:0005634; GO:0005737; GO:0005839; GO:0051603
ostta07g04440	GO:0005524; GO:0042242
ostta08g03830	GO:0005739; GO:0005840; GO:1990904
ostta07g04380	
ostta07g04360	
ostta08g03590	GO:0000049; GO:0017150; GO:0050660
ostta07g04280	
ostta07g04250	
ostta07g04230	GO:0005886; GO:0009247
ostta08g03520	GO:0004239; GO:0006508; GO:0046872; GO:0070006
ostta08g03500	GO:0005524; GO:0006457; GO:0008270; GO:0009408; GO:0030544; GO:0051082
ostta08g03360	GO:0004623; GO:0005737; GO:0008970; GO:0016410; GO:0070292
ostta08g03320	GO:0005096; GO:0005789; GO:0006886; GO:0008270; GO:0030127; GO:0070971; GO:0090110
ostta07g04110	
ostta08g03230	GO:0003676; GO:0003724; GO:0005524; GO:0016787
ostta08g03030	GO:0004198; GO:0006508; GO:0008270
ostta07g03990	GO:0016787
ostta08g02970	GO:0005385; GO:0016020
ostta08g02930	GO:0000179; GO:0003723
ostta07g03810	GO:0004252; GO:0016020
ostta07g03790	
ostta07g03780	
ostta07g03770	
ostta07g03750	
ostta07g03720	GO:0005634; GO:0005737; GO:0016787
ostta08g02780	GO:0005743; GO:0046872; GO:0055085
ostta07g03470	GO:0016020
ostta07g03430	
ostta08g02570	GO:0003924; GO:0005525
ostta08g02490	GO:0005783; GO:0006888; GO:1990070; GO:1990071; GO:1990072
ostta07g03360	
ostta07g03320	GO:0003755; GO:0005829; GO:0006457; GO:0016018
ostta08g02470	GO:0004619; GO:0005737; GO:0006007; GO:0006096; GO:0010037; GO:0030145
ostta07g03270	GO:0005200; GO:0005737; GO:0005874
ostta08g02440	GO:0000774; GO:0005759; GO:0006457; GO:0042803; GO:0051082; GO:0051087
ostta07g03170	GO:0016787; GO:0016831
ostta07g03150	
ostta07g03100	GO:0005524; GO:0015421; GO:0016020; GO:0016887
ostta08g02360	GO:0009507; GO:0016791; GO:0046872
ostta07g03000	
ostta07g02980	
ostta07g02960	GO:0016020
ostta08g02280	GO:0005743; GO:0006099; GO:0006121; GO:0020037; GO:0048039
ostta08g02240	GO:0004084; GO:0008652; GO:0009082
ostta08g02120	GO:0000398; GO:0000974; GO:0071011; GO:0071013
ostta07g02675	GO:0003839
ostta08g02000	GO:0005758; GO:0015035; GO:0045041
ostta07g02650	
ostta08g01830	GO:0005739; GO:0005840; GO:1990904
ostta07g02560	GO:0016020
ostta07g02300	GO:0000455; GO:0003723; GO:0009982
ostta07g02290	GO:0016020
ostta08g01790	GO:0006400; GO:0008479
ostta08g01780	GO:0000287; GO:0005829; GO:0008897; GO:0019878
ostta07g01970	
ostta07g01890	
ostta07g02070	GO:0000462; GO:0005730; GO:0030688
ostta07g02080	
ostta07g02110	GO:0000287; GO:0004497; GO:0009536; GO:0009853; GO:0016984; GO:0019253
ostta08g01610	GO:0003935; GO:0005525; GO:0005829; GO:0008686; GO:0009231; GO:0046872
ostta08g01570	GO:0003978; GO:0005829; GO:0006012
ostta07g02180	GO:0005886; GO:0008519
ostta07g02190	GO:0016020
ostta08g01210	GO:0000014; GO:0000110; GO:0000712; GO:0000724; GO:0003684; GO:0003697; GO:1901255
ostta07g01780	
ostta08g01030	
ostta08g00930	GO:0006108; GO:0009507; GO:0016787; GO:0046554
ostta08g00770	GO:0004045
ostta08g00710	GO:0000166; GO:0003682; GO:0003688; GO:0003697; GO:0003887; GO:0005658; GO:0006272; GO:0006273; GO:0008270; GO:1902975
ostta07g01660	GO:0016020
ostta07g01575	GO:0005739; GO:0034551
ostta07g01500	
ostta15g02860	GO:0016020
ostta08g00630	GO:0005743; GO:0045271
ostta08g00330	GO:0004722; GO:0046872
ostta08g00250	GO:0005783; GO:0016020; GO:0030134
ostta08g00230	GO:0005254; GO:0005886
ostta07g04660	GO:0003723; GO:0005730; GO:0006364; GO:0032040
ostta07g01370	
ostta07g04570	GO:0004582; GO:0005789; GO:0006066; GO:0006488; GO:0006506; GO:0006720; GO:0035269; GO:0046872
ostta07g01320	GO:0016020
ostta07g04460	GO:0004722
ostta07g04390	GO:0003924; GO:0005047; GO:0005525; GO:0005737; GO:0006614; GO:0016020
ostta07g04350	GO:0000159; GO:0007165; GO:0019888
ostta07g01070	
ostta07g04190	GO:0005743; GO:0022857
ostta07g01000	
ostta07g04180	GO:0003735; GO:0006412; GO:0008270; GO:0019843; GO:0022625
ostta07g00940	GO:0005737
ostta07g00930	
ostta07g00920	GO:0003723
ostta07g00850	GO:0016020
ostta07g04170	GO:0046872
ostta07g00810	
ostta07g04140	GO:0000221; GO:0046961
ostta07g04060	GO:0016791
ostta07g04050	GO:0000398; GO:0003723; GO:0005686; GO:0008270; GO:0016853; GO:0071011; GO:0071013
ostta07g03885	GO:0003735; GO:0006412; GO:0015934
ostta07g03850	GO:0016020
ostta07g00700	GO:0009507; GO:0016020; GO:0016301; GO:0016779
ostta07g03660	GO:0003723; GO:0004386; GO:0005524; GO:0016787
ostta07g03400	GO:0004746; GO:0009231
ostta07g00620	
ostta07g00600	GO:0016020
ostta07g00520	GO:0016020
ostta07g00510	
ostta07g00500	
ostta07g00420	GO:0008176; GO:0043527
ostta07g00380	GO:0004497; GO:0005506; GO:0016705; GO:0020037
ostta07g03370	
ostta07g00360	GO:0016829
ostta07g00340	
ostta07g00200	
ostta07g00110	GO:0016020
ostta07g00100	
ostta07g00090	GO:0016491
ostta07g03280	GO:0005507; GO:0005743
ostta07g03260	GO:0012505; GO:0016020; GO:0080162
ostta07g00040	GO:0005634; GO:0005737
ostta06g04620	
ostta06g04610	GO:0001522; GO:0003723; GO:0006364; GO:0009982
ostta07g02850	GO:0015031; GO:0016020
ostta06g04560	GO:0005509; GO:0005737; GO:0048306
ostta06g04520	GO:0015995; GO:0016020
ostta06g04380	GO:0016020
ostta06g04310	
ostta06g04280	
ostta07g02820	GO:0003676; GO:0003724; GO:0005524; GO:0016787
ostta06g04080	GO:0016020
ostta07g02710	GO:0003677; GO:0006260; GO:0006281; GO:0006310; GO:0031981
ostta07g02670	GO:0005634; GO:0030488; GO:0031515; GO:0160107
ostta06g04020	
ostta07g02590	GO:0015995; GO:0032259; GO:0046406
ostta06g03950	
ostta06g03910	GO:0000956; GO:0003723; GO:0004534; GO:0005634; GO:0006353; GO:0006364; GO:0006397
ostta06g03880	GO:0005829; GO:0008374
ostta06g03800	GO:0016020
ostta06g03710	GO:0016020
ostta06g03690	GO:0003690; GO:0006281; GO:0046403; GO:0046404
ostta06g03680	GO:0005506; GO:0016020
ostta06g03580	
ostta06g03520	
ostta06g03425	GO:0005634
ostta06g03420	GO:0003723; GO:0009982; GO:0031119
ostta07g02000	GO:0005634; GO:0005739; GO:0007005
ostta07g01980	GO:0007035; GO:0043291
ostta07g02140	GO:0004722; GO:0046872
ostta07g02170	GO:0000176; GO:0003723; GO:0005730; GO:0005737; GO:0006396
ostta06g03210	
ostta06g03190	GO:0009535; GO:0015031
ostta07g01810	GO:0005634; GO:0032040; GO:0034511
ostta06g03080	GO:0004722; GO:0046872
ostta07g01740	GO:0009507; GO:0015979; GO:0015995; GO:0016630
ostta07g01730	GO:0003676; GO:0005730; GO:0008270
ostta07g01690	GO:0000266; GO:0000422; GO:0005741; GO:0005778; GO:0016559
ostta06g02910	GO:0000139; GO:2000640
ostta07g01670	GO:0000139; GO:0005459; GO:0005460; GO:0005789
ostta06g02870	
ostta06g02760	
ostta07g01470	GO:0016491
ostta07g01440	GO:0008168; GO:0032259
ostta06g02670	GO:0016020
ostta07g01420	GO:0005634; GO:0006325
ostta06g02570	GO:0005975
ostta06g02550	GO:0003677; GO:0008409; GO:0017108; GO:0033567
ostta06g02420	GO:0016020
ostta06g02360	GO:0006354; GO:0031564
ostta06g02350	
ostta06g02330	
ostta06g02310	GO:0005385; GO:0006882; GO:0016020
ostta06g02290	GO:0005737; GO:0016787
ostta06g02170	
ostta16g00470	GO:0005737
ostta07g01380	GO:0003684; GO:0003887; GO:0005634; GO:0006260; GO:0008270; GO:0042276
ostta07g01360	GO:0004605; GO:0005743; GO:0016024; GO:0032049
ostta07g01220	GO:0005096; GO:0031267
ostta07g01205	GO:0005739; GO:0005829; GO:0019239
ostta07g01120	GO:0003729; GO:0005730; GO:0031123; GO:0031499; GO:0043634; GO:0046872; GO:1990817
ostta06g01850	GO:0004842; GO:0005634; GO:0006511; GO:0008270; GO:0016567
ostta07g01040	GO:0004473; GO:0006108; GO:0046872; GO:0051287
ostta06g01780	GO:0015035
ostta07g00950	GO:0003723; GO:0006401; GO:0033897
ostta07g00840	GO:0003697; GO:0004519; GO:0005737; GO:0006302; GO:0070260
ostta07g00790	GO:0051087
ostta06g01590	
ostta06g01580	GO:0006811; GO:0012505; GO:0016020
ostta06g01510	GO:0016020
ostta07g00780	GO:0005634; GO:0016274; GO:0032259; GO:0042054
ostta07g00770	GO:0003924; GO:0005525; GO:0012505; GO:0016020
ostta06g01270	
ostta07g00740	GO:0003924; GO:0005525; GO:0005886; GO:0015031
ostta16g01260	GO:0016491
ostta07g00655	GO:0005384; GO:0005774; GO:0006826; GO:0030026
ostta07g00630	GO:0004519; GO:0004767; GO:0005737
ostta06g01100	
ostta06g00940	GO:0004674; GO:0005524
ostta06g00910	
ostta06g00900	
ostta06g00870	GO:0005737; GO:0016791
ostta06g00850	
ostta06g00770	
ostta06g00640	
ostta07g00370	GO:0000398; GO:0003924; GO:0005525; GO:0005829; GO:0030623; GO:0046540; GO:0071007
ostta07g00070	GO:0000049; GO:0003729; GO:0003743; GO:0006417; GO:0022627; GO:0043022
ostta06g00470	
ostta07g00060	GO:0000105; GO:0000162; GO:0003949; GO:0009507
ostta06g00440	
ostta06g00370	GO:0003824; GO:0030151; GO:0030170
ostta06g00340	
ostta06g00280	
ostta06g04570	GO:0005741; GO:0006535; GO:0016740
ostta06g00230	GO:0016857
ostta06g00200	
ostta06g04110	GO:0005886; GO:0015205
ostta06g04070	GO:0001732; GO:0003723; GO:0003743; GO:0005852; GO:0016282; GO:0033290
ostta06g00060	GO:0003677; GO:0004386; GO:0005524; GO:0006281; GO:0016787
ostta06g04050	GO:0003684; GO:0004519; GO:0005634; GO:0006303; GO:0006310; GO:0035312; GO:0036297
ostta06g04010	GO:0000049; GO:0001731; GO:0003743; GO:0003924; GO:0005525; GO:0005829; GO:0005850
ostta06g03400	
ostta06g03370	GO:0004729; GO:0006782; GO:0009534
ostta06g03300	GO:0016020
ostta05g04860	
ostta05g04850	GO:0003824
ostta05g04840	GO:0008168; GO:0032259
ostta05g04830	
ostta05g04820	GO:0005783; GO:0016020; GO:0055088
ostta06g03310	GO:0000139; GO:0000149; GO:0005484; GO:0006886; GO:0006906; GO:0031201; GO:0048278
ostta06g03110	GO:0016787
ostta05g04710	GO:0003712; GO:0005634; GO:0006355
ostta05g04480	GO:0003690; GO:0005634; GO:0009330; GO:0042023; GO:0051276
ostta06g03050	
ostta05g04415	
ostta05g04380	GO:0010024; GO:0016636; GO:0050897
ostta05g04350	
ostta06g03010	GO:0000460; GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0006401; GO:0016787
ostta05g04210	GO:0016020
ostta05g04090	
ostta06g02990	GO:0003924; GO:0005525; GO:0005886; GO:0007264
ostta05g04050	
ostta05g03970	
ostta06g02880	GO:0003729; GO:0005634; GO:0005737; GO:0006396
ostta06g02720	
ostta06g02710	GO:0003755; GO:0009507
ostta05g03810	GO:0005739; GO:0007005
ostta06g02590	GO:0000126; GO:0000995; GO:0001006; GO:0005634; GO:0017025; GO:0070897; GO:0097550
ostta06g02150	GO:0000439; GO:0005675; GO:0006289; GO:0006351; GO:0006357; GO:0008270
ostta06g02130	GO:0005730; GO:0006364; GO:0032040; GO:0042274
ostta06g02050	
ostta06g01940	GO:0000932; GO:0003723; GO:0003724; GO:0005524; GO:0016787
ostta05g03570	GO:0003777; GO:0005524; GO:0005737; GO:0005874; GO:0005875; GO:0007018; GO:0007052; GO:0008017; GO:0016787; GO:0051231
ostta06g01890	GO:0016301; GO:0102193
ostta06g01860	GO:0003735; GO:0006412; GO:0015935
ostta05g03520	GO:0003755; GO:0005737; GO:0016020
ostta05g03460	GO:0004128; GO:0005737; GO:0020037; GO:0046872
ostta06g01790	GO:0004830; GO:0005524; GO:0005737; GO:0006436; GO:0009791; GO:0048608
ostta05g03405	GO:0004843; GO:0005634; GO:0005829; GO:0016579; GO:0030968; GO:0036503
ostta05g03390	GO:0004672; GO:0005524
ostta05g03330	GO:0000783; GO:0010521; GO:0016233; GO:0032210; GO:0098505
ostta06g01720	GO:0000974; GO:0008270; GO:0017070; GO:0036002; GO:0071006; GO:0071007
ostta06g01610	GO:0004674; GO:0005524; GO:0005634; GO:0005829; GO:0030490; GO:0030688; GO:0046872
ostta05g03280	
ostta05g03100	
ostta05g03080	GO:0051213
ostta05g02960	GO:0016020
ostta06g01600	GO:0005737; GO:0016149
ostta06g01430	GO:0000287; GO:0004363; GO:0005524; GO:0005829; GO:0043295
ostta05g02910	
ostta06g01340	GO:0004659; GO:0009507; GO:0016020
ostta06g01260	GO:0005524; GO:0005634; GO:0005694; GO:0016874; GO:0019787
ostta05g02870	GO:0003735; GO:0005737; GO:0005840; GO:0006412; GO:1990904
ostta05g02860	
ostta06g01250	GO:0005789
ostta05g02750	GO:0051301
ostta06g01230	
ostta05g02730	GO:0016020
ostta05g02660	GO:0016020
ostta06g01210	GO:0003756; GO:0005783; GO:0006457; GO:0016020
ostta06g00570	GO:0005737; GO:0016020
ostta05g02440	
ostta06g00490	GO:0001732; GO:0003723; GO:0003743; GO:0016282; GO:0033290; GO:0071541
ostta05g02330	GO:0005737; GO:0045892
ostta06g00460	GO:0002161; GO:0004823; GO:0005524; GO:0005739; GO:0005829; GO:0006429; GO:0009791; GO:0048608
ostta06g00240	GO:0003723; GO:0005634; GO:0005737; GO:0006408; GO:0015031
ostta05g02270	
ostta05g02260	GO:0004414; GO:0009086; GO:0009092; GO:0016787
ostta05g02250	GO:0016020
ostta06g00180	GO:0003924; GO:0005525; GO:0005737
ostta06g00160	GO:0005741; GO:0009707
ostta06g00040	GO:0005524; GO:0005829; GO:0006777; GO:0061598; GO:0061599
ostta05g01920	GO:0003755; GO:0005737; GO:0006457; GO:0016018
ostta05g01910	
ostta05g05000	GO:0004412; GO:0009086; GO:0009088; GO:0009090; GO:0050661
ostta05g01890	GO:0003676
ostta05g04980	GO:0005525; GO:0008728; GO:0015969
ostta05g04960	GO:0005524; GO:0009507; GO:0015979; GO:0015995; GO:0016851
ostta05g04920	GO:0009507; GO:0016301
ostta05g04730	GO:0006021; GO:0007165; GO:0008934; GO:0046854; GO:0046872
ostta05g01750	
ostta05g04720	
ostta05g04420	GO:0005524; GO:0005829; GO:0016114; GO:0016301; GO:0102043
ostta05g01700	
ostta05g04330	GO:0004555; GO:0005993
ostta05g01650	GO:0004674; GO:0005524
ostta05g01560	GO:0016491; GO:0046872
ostta05g01400	GO:0005768; GO:0015031; GO:0035091
ostta05g01390	
ostta16g02415	GO:0050308
ostta05g01260	GO:0008146; GO:0016787
ostta05g01200	GO:0016020
ostta05g04080	GO:0003723; GO:0003724; GO:0005524; GO:0016787
ostta05g01040	
ostta05g01000	
ostta05g03920	GO:0000987; GO:0005634
ostta16g02650	GO:0008270
ostta05g03910	GO:0003993; GO:0016020
ostta05g03820	GO:0003735; GO:0005840; GO:0006412; GO:1990904
ostta05g00830	
ostta05g03750	GO:0005737; GO:0005840; GO:0006364; GO:0043022
ostta05g00740	GO:0016740
ostta05g00650	
ostta05g03740	GO:0005524; GO:0016020; GO:0016887; GO:0019829; GO:0046872
ostta05g03660	
ostta05g00490	GO:0004825; GO:0005524; GO:0006431
ostta05g03590	GO:0003743; GO:0005634; GO:0008168; GO:0030488; GO:0031515
ostta05g03580	GO:0005634; GO:0006366; GO:0046982
ostta05g03550	GO:0005737; GO:0008173; GO:0030488; GO:0046872; GO:0051539; GO:0070475
ostta05g00320	
ostta05g00290	
ostta05g03530	GO:0004311; GO:0009536; GO:0016117; GO:0046905; GO:0051996
ostta05g03430	GO:0005829; GO:0061929
ostta05g03300	GO:0005634; GO:0045892
ostta05g00170	GO:0005744; GO:0015031
ostta05g00160	GO:0003697; GO:0010833; GO:0042162; GO:0045740; GO:1990879
ostta05g03290	
ostta05g00060	GO:0005634; GO:0005737; GO:0016787
ostta05g02950	GO:0005634; GO:0005737; GO:0005839; GO:0051603
ostta05g00010	GO:0005744; GO:0015031
ostta04g05570	GO:0030246; GO:1901137
ostta04g05550	GO:0000226; GO:0005096; GO:0007021; GO:0007023; GO:0016328; GO:0034333; GO:0048487; GO:0070830
ostta04g05540	
ostta04g05530	
ostta04g05500	GO:0005737; GO:0016020; GO:0019187
ostta04g05480	
ostta04g05340	
ostta04g05140	GO:0008270; GO:0016020
ostta04g05100	
ostta05g02900	GO:0004742; GO:0005739; GO:0006086; GO:0045254
ostta04g04890	
ostta04g04820	GO:0003924; GO:0005525; GO:0005777; GO:0005874; GO:0008017; GO:0008270; GO:0016020; GO:0016559; GO:0016788
ostta05g02890	GO:0016020
ostta04g04700	
ostta05g02790	
ostta04g04510	
ostta05g02740	GO:0003941; GO:0004794; GO:0006565; GO:0006567; GO:0008721; GO:0009097; GO:0030170; GO:0030378; GO:0070178
ostta04g04460	
ostta04g04450	
ostta05g02650	GO:0003756; GO:0005783; GO:0006457; GO:0034976
ostta04g04400	GO:0016020
ostta05g02510	
ostta05g02422	GO:0004843; GO:0005634; GO:0005737; GO:0006511; GO:0016579
ostta05g02320	GO:0016020
ostta05g02280	GO:0003924; GO:0005525; GO:0005886
ostta04g04270	GO:0008757; GO:0032259
ostta05g02160	GO:0000122; GO:0000812; GO:0003714; GO:0006281; GO:0006338; GO:0008168; GO:0032259; GO:0035267
ostta04g04250	
ostta04g04210	
ostta05g02060	
ostta04g04190	GO:0005509
ostta05g01960	GO:0003924; GO:0005525; GO:0012505
ostta04g04060	GO:0003676; GO:0008270
ostta05g01900	GO:0002100; GO:0008270; GO:0052717
ostta04g04030	GO:0016020
ostta04g03980	GO:0008270; GO:0008835; GO:0009231
ostta04g03970	GO:0005744; GO:0030150; GO:0045039
ostta04g03910	GO:0003677; GO:0005634; GO:0005739; GO:0006325; GO:0044545
ostta04g03810	
ostta05g01850	GO:0005524; GO:0016740
ostta04g03780	GO:0016020
ostta04g03770	GO:0005737; GO:0006457; GO:0051082
ostta05g01840	GO:0004252; GO:0005787; GO:0006465
ostta05g01820	GO:0003856; GO:0008652; GO:0009073; GO:0009423; GO:0009507; GO:0046872
ostta04g03650	
ostta04g03590	GO:0003755; GO:0005737; GO:0042026
ostta04g03580	GO:0005886
ostta05g01760	GO:0005759; GO:0005975; GO:0006099; GO:0006101; GO:0046912
ostta05g01720	GO:0005737; GO:0070042; GO:0070475
ostta04g03450	
ostta04g03440	
ostta04g03380	
ostta05g01710	GO:0004066; GO:0005524; GO:0005829; GO:0006529
ostta04g03360	
ostta04g03350	
ostta04g03330	
ostta05g01670	GO:0005739; GO:0005783; GO:0016020; GO:0045047
ostta04g03310	GO:0004502; GO:0070189
ostta05g01070	GO:0004853; GO:0005829; GO:0006782
ostta04g03255	
ostta04g03240	
ostta05g00960	GO:0005743; GO:0006850
ostta05g00860	GO:0003924; GO:0005525
ostta04g03060	
ostta04g03020	
ostta04g03000	
ostta04g02990	
ostta04g02890	
ostta04g02870	GO:0004222
ostta05g00840	GO:0005737; GO:0016651
ostta04g02810	GO:0008168; GO:0031167
ostta05g00510	GO:0000712; GO:0003677; GO:0006281; GO:0031297; GO:0046982; GO:0051382; GO:0071821
ostta05g00430	GO:0003735; GO:0005762; GO:0032543
ostta04g02760	GO:0000463; GO:0000492; GO:0005634; GO:0008270; GO:0048254; GO:0070761
ostta04g02710	GO:0009507; GO:0015035; GO:0045454
ostta04g02690	GO:0003755
ostta05g00380	GO:0000398; GO:0016607
ostta05g00350	GO:0003924; GO:0005525
ostta04g02490	GO:0009706; GO:0015140
ostta04g02420	GO:0016020
ostta05g00280	GO:0006457; GO:0051082
ostta05g00240	GO:0006508; GO:0008233; GO:0070646
ostta05g00220	GO:0005737; GO:0016491; GO:0050661; GO:0051287
ostta05g00080	GO:0005768; GO:0035091
ostta05g00020	
ostta04g02270	GO:0004691; GO:0005524; GO:0005952; GO:0030553
ostta04g02210	GO:0005783; GO:0006511; GO:0016567; GO:0032580; GO:0061630
ostta04g05030	GO:0003735; GO:0005829; GO:0005840; GO:0006412; GO:1990904
ostta04g04750	GO:0008652; GO:0009082; GO:0052654; GO:0052655; GO:0052656
ostta04g04650	GO:0000045; GO:0000407; GO:0000423; GO:0006995; GO:0030674; GO:0034271; GO:0034272; GO:0043548; GO:0045324
ostta04g02000	
ostta04g04500	GO:0005783; GO:0036503; GO:0043130
ostta04g04420	GO:0004332; GO:0006096
ostta04g01950	GO:0005615
ostta17g00795	GO:0005886
ostta04g01845	
ostta04g01820	GO:0005615; GO:0009507
ostta04g04340	GO:0003755; GO:0009507
ostta04g04320	GO:0000724; GO:0008270; GO:0097196
ostta04g04310	GO:0005730; GO:0042273
ostta16g01970	GO:0016301
ostta04g04280	GO:0006814; GO:0008324; GO:0016020
ostta04g04265	GO:0005737; GO:0006888
ostta04g04200	GO:0005384; GO:0005794; GO:0015085; GO:0016020; GO:0032468; GO:0032472
ostta04g01520	
ostta04g01200	
ostta04g04160	GO:0008270; GO:0016567; GO:0061630
ostta04g01170	
ostta04g01130	
ostta04g04040	GO:0005524; GO:0005737; GO:0009408; GO:0051082; GO:0140662
ostta04g00990	
ostta04g03790	GO:0000172; GO:0001682; GO:0004526; GO:0005730; GO:0030681; GO:0033204
ostta04g03700	GO:0006506; GO:0016255; GO:0042765
ostta04g00840	GO:0006886; GO:0012505; GO:0016192; GO:0030131
ostta04g00815	
ostta04g00810	GO:0003856; GO:0008652; GO:0009073; GO:0016491
ostta04g00790	GO:0003723
ostta04g03670	GO:0004722; GO:0008270
ostta04g03480	GO:0008757
ostta04g00710	GO:0002128; GO:0003723; GO:0005829; GO:0008173
ostta04g03455	GO:0000127; GO:0006383
ostta04g00550	GO:0008168; GO:0032259
ostta04g03370	
ostta04g03320	GO:0004364; GO:0006749
ostta04g00440	
ostta04g00430	GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0007165; GO:0030154
ostta04g00410	GO:0016020
ostta04g03300	GO:0005773; GO:0005789; GO:0006624
ostta04g03230	GO:0005634; GO:0006511; GO:0031625; GO:0043130
ostta04g00290	
ostta04g00280	
ostta04g03210	GO:0000350; GO:0005634
ostta18g00245	GO:0003993
ostta04g02860	GO:0006405; GO:0006606; GO:0017056; GO:0044611
ostta04g02800	GO:0046872
ostta04g00040	
ostta04g00010	
ostta03g05820	
ostta03g05850	GO:0003756; GO:0005783; GO:0006457
ostta03g06000	GO:0003677
ostta03g05980	GO:0004386
ostta03g05970	GO:0016020
ostta04g02770	GO:0003723; GO:0003724; GO:0005524; GO:0016787
ostta03g05900	GO:0016020
ostta04g02600	GO:0000709; GO:0000794; GO:0003690; GO:0007129; GO:0010774; GO:0120230; GO:0120231
ostta03g05700	GO:0005634; GO:0030490; GO:0030686
ostta03g05690	GO:0005794; GO:0005975; GO:0008378; GO:0070085
ostta04g02590	
ostta03g05550	
ostta03g05490	GO:0004416; GO:0016020; GO:0046872
ostta03g05470	
ostta03g05430	GO:0016020; GO:0055085
ostta03g05400	
ostta04g02360	GO:0015174; GO:0098852
ostta04g02330	GO:0016020; GO:0016757
ostta17g01835	GO:0051301
ostta04g02300	GO:0035091
ostta03g05310	GO:0016020
ostta03g05290	GO:0016020; GO:1902600
ostta03g05150	
ostta03g05120	GO:0005524; GO:0006298; GO:0030983
ostta03g04860	GO:0016020; GO:0016787
ostta04g02290	GO:0016757; GO:0080147
ostta03g04640	GO:0032259; GO:0106370
ostta04g02280	GO:0000122; GO:0003677; GO:0005730; GO:0006364; GO:0008270
ostta03g04530	GO:0005886; GO:0006811; GO:0015098
ostta03g04470	
ostta03g04460	
ostta04g02060	GO:0005634; GO:0005737; GO:0008757; GO:0032259
ostta03g04420	
ostta04g02050	GO:0005524; GO:0005634; GO:0006298; GO:0006312; GO:0030983; GO:0140664
ostta03g04400	
ostta04g01990	GO:0000278; GO:0000922; GO:0000930; GO:0005737; GO:0005874; GO:0007020; GO:0031122; GO:0043015; GO:0051011; GO:0051225; GO:0051321
ostta03g04110	
ostta03g04120	
ostta04g01980	GO:0005737; GO:0005980; GO:0008184; GO:0030170
ostta03g04160	
ostta18g01700	GO:0031969
ostta04g01760	GO:0002181; GO:0003735; GO:0019843; GO:0022625
ostta03g04070	GO:0016020
ostta04g01730	
ostta03g03990	
ostta04g01610	GO:0004828; GO:0005524; GO:0005737; GO:0006434
ostta04g01580	GO:0000139; GO:0005886; GO:0051119
ostta04g01190	GO:0005634
ostta04g01050	GO:0003688; GO:0005634; GO:0006270; GO:0016887; GO:0033314
ostta03g03930	GO:0005525; GO:0016787
ostta04g00870	GO:0004222; GO:0005737; GO:0006508; GO:0046872
ostta03g03840	
ostta04g00850	GO:0004722; GO:0046872
ostta03g03650	
